x,y,z
-0.0259961,0.11666,0.960742
-0.0282813,0.110918,0.96166
-0.0268164,0.100234,0.953203
-0.0286523,0.103242,0.951328
-0.0323047,0.113945,0.957617
-0.0316016,0.120566,0.965938
-0.0323828,0.11502,0.967246
-0.0314648,0.108652,0.96084
-0.0308398,0.102773,0.956484
-0.0304687,0.104258,0.95459
-0.0277734,0.110352,0.960078
-0.025625,0.106406,0.964414
-0.0267969,0.105879,0.962695
-0.0293359,0.107246,0.95541
-0.0287305,0.108164,0.953945
-0.0337305,0.107402,0.955215
-0.0343945,0.108574,0.950801
-0.0326953,0.110703,0.952676
-0.0287891,0.110801,0.956562
-0.0321094,0.110566,0.958906
-0.0303906,0.10582,0.954316
-0.0315234,0.100605,0.947832
-0.0375195,0.101191,0.947617
-0.035957,0.113477,0.958984
-0.0378711,0.11373,0.962852
-0.037793,0.0994922,0.957871
-0.0353125,0.0945898,0.950996
-0.0316406,0.108906,0.95166
-0.0329297,0.11041,0.962363
-0.0349023,0.10582,0.963301
-0.0330664,0.103828,0.95918
-0.035332,0.103906,0.958887
-0.0385547,0.100488,0.959043
-0.036875,0.105957,0.960313
-0.0387109,0.106758,0.959355
-0.035957,0.111836,0.958828
-0.0329492,0.10877,0.957422
-0.03,0.101055,0.954336
-0.0333008,0.102129,0.957832
-0.036875,0.10877,0.964629
-0.0359961,0.10293,0.96502
-0.0326172,0.09625,0.962637
-0.0351953,0.0968555,0.962969
-0.0313867,0.103535,0.967031
-0.0296289,0.105879,0.963418
-0.0282227,0.10502,0.95873
-0.0292188,0.0990625,0.958555
-0.0299805,0.107539,0.957871
-0.0307031,0.108105,0.958359
-0.0285742,0.100605,0.956465
-0.0319531,0.0994336,0.955937
-0.0309961,0.103477,0.955781
-0.0340039,0.105879,0.956289
-0.0334961,0.102813,0.958145
-0.0289063,0.104453,0.960352
-0.0302344,0.107285,0.96293
-0.0361914,0.105195,0.961602
-0.0363477,0.0999414,0.959551
-0.0328125,0.101172,0.959375
-0.0314648,0.104941,0.964395
-0.0336523,0.107012,0.966953
-0.0333203,0.0976172,0.967109
-0.0371484,0.0973633,0.963223
-0.0354102,0.102168,0.967148
-0.0350391,0.105801,0.969453
-0.0376367,0.102598,0.97168
-0.040332,0.0983789,0.968691
-0.0396875,0.0956836,0.963848
-0.0380078,0.097207,0.966582
-0.0361133,0.0992383,0.971582
-0.0344141,0.100645,0.974512
-0.0329492,0.0990039,0.974336
-0.0347461,0.0982031,0.973359
-0.0376172,0.100332,0.975684
-0.0388281,0.102969,0.975449
-0.0363867,0.0984766,0.972891
-0.0350977,0.0988477,0.97084
-0.0358203,0.100039,0.970605
-0.0359766,0.0968945,0.970273
-0.0342969,0.0975781,0.971445
-0.0339844,0.100039,0.970762
-0.034668,0.101562,0.974238
-0.0372656,0.102578,0.973711
-0.0395703,0.101953,0.972891
-0.0379492,0.0995508,0.972285
-0.0364063,0.0950391,0.971074
-0.0392773,0.0911719,0.968164
-0.0405859,0.0966406,0.969961
-0.0395508,0.0948828,0.968887
-0.0418359,0.090332,0.971855
-0.0412891,0.0921289,0.971738
-0.0409961,0.0944141,0.971895
-0.039375,0.094707,0.970742
-0.0421484,0.093125,0.967578
-0.0389063,0.0909766,0.969883
-0.0354492,0.0923438,0.97166
-0.041543,0.0921289,0.971641
-0.0436914,0.0905859,0.970859
-0.0397656,0.091543,0.971738
-0.0412891,0.0928516,0.972559
-0.044043,0.0944336,0.975684
-0.0417187,0.0923633,0.978379
-0.0419141,0.0905859,0.977285
-0.04125,0.0927539,0.976816
-0.0380078,0.0919531,0.975996
-0.0382227,0.0874219,0.977207
-0.0390625,0.0863086,0.97543
-0.0398633,0.0886328,0.972266
-0.0416016,0.0894336,0.972207
-0.0403516,0.0859766,0.970547
-0.0375781,0.0857227,0.969277
-0.0412891,0.0889648,0.968945
-0.0385156,0.0867187,0.96752
-0.0336523,0.0874414,0.970195
-0.035918,0.0885547,0.969238
-0.0377148,0.0949805,0.971426
-0.0366797,0.0925391,0.968398
-0.0377344,0.0880273,0.968516
-0.0427148,0.0842969,0.969297
-0.044668,0.0863477,0.968613
-0.0433789,0.0900977,0.969199
-0.0427539,0.0917773,0.972207
-0.0402148,0.0890234,0.972285
-0.0412109,0.0886133,0.972637
-0.0427734,0.0916016,0.972676
-0.0438281,0.0882031,0.969199
-0.0385547,0.0853125,0.969941
-0.0400781,0.0891602,0.969551
-0.0429102,0.0867187,0.969609
-0.0425195,0.0871875,0.968203
-0.0447852,0.0869922,0.97
-0.0436133,0.0853711,0.972812
-0.0421875,0.0823633,0.973594
-0.0429297,0.0794922,0.971016
-0.0421875,0.0815039,0.967246
-0.0410937,0.0810352,0.966953
-0.0379102,0.081875,0.96793
-0.0380469,0.0812695,0.968027
-0.0420117,0.0816602,0.965918
-0.0417773,0.0794531,0.963965
-0.0364453,0.0817188,0.960684
-0.0413086,0.0812695,0.961602
-0.0432422,0.0828125,0.962891
-0.0423437,0.0859766,0.959238
-0.0401367,0.0851953,0.958398
-0.0435547,0.0845508,0.957773
-0.0438281,0.0899414,0.959063
-0.0382227,0.0883398,0.958672
-0.0405273,0.0836133,0.955371
-0.0439648,0.080332,0.957129
-0.0408398,0.078457,0.959629
-0.043125,0.0789648,0.957617
-0.0463672,0.0789453,0.957637
-0.0446875,0.0804883,0.95418
-0.0391797,0.0842773,0.953965
-0.0395898,0.0847656,0.954219
-0.0439063,0.0827539,0.953711
-0.0441211,0.0826758,0.953379
-0.0403125,0.084043,0.953203
-0.0406055,0.0816992,0.954004
-0.0380664,0.0813477,0.954258
-0.0396289,0.0866016,0.95623
-0.0410156,0.0839258,0.953418
-0.0387109,0.0842773,0.954531
-0.0415234,0.0841992,0.956211
-0.0404297,0.0815625,0.955313
-0.0420703,0.0790234,0.957168
-0.0421875,0.0803516,0.960508
-0.0369141,0.080625,0.95582
-0.0368359,0.0795898,0.95248
-0.0404883,0.0814062,0.950684
-0.0406836,0.0808008,0.949941
-0.0380273,0.0823047,0.948965
-0.0392188,0.0785742,0.949141
-0.0424023,0.0786328,0.949746
-0.0448828,0.0792188,0.949473
-0.0403906,0.0792578,0.950801
-0.0386914,0.0834375,0.948047
-0.0399219,0.0824414,0.94623
-0.0424219,0.0793555,0.9475
-0.0425391,0.0817188,0.948184
-0.0433594,0.0858984,0.94959
-0.0427734,0.0857813,0.945898
-0.0405859,0.0845508,0.945664
-0.041875,0.0847852,0.95002
-0.0392773,0.0831445,0.948086
-0.0384766,0.0808008,0.947129
-0.0433203,0.0826758,0.944258
-0.0436328,0.0847461,0.943203
-0.0417773,0.0838867,0.945059
-0.0419141,0.0837109,0.944902
-0.0389258,0.0850977,0.945078
-0.0418359,0.0852539,0.94166
-0.0409961,0.0823828,0.943652
-0.0399414,0.0795898,0.945449
-0.0398633,0.0811523,0.945
-0.0412109,0.0826172,0.943066
-0.0408984,0.0825391,0.942832
-0.0418164,0.0827539,0.942559
-0.0410937,0.0807617,0.940977
-0.0397656,0.0840625,0.943574
-0.0402539,0.0856055,0.941465
-0.0448047,0.0836914,0.940449
-0.0410156,0.0810742,0.94123
-0.0402539,0.0820117,0.938438
-0.0415234,0.0855664,0.939902
-0.040957,0.0867969,0.941621
-0.0441016,0.0861523,0.941758
-0.0410937,0.0845898,0.943789
-0.0419922,0.0801758,0.94248
