x,y,z
-0.0620508,0.128633,0.958184
-0.0550391,0.13248,0.958652
-0.0576172,0.136289,0.966641
-0.0580664,0.129902,0.970898
-0.0608594,0.125098,0.970801
-0.0599023,0.125039,0.971113
-0.0597266,0.12375,0.970098
-0.0616992,0.118574,0.968359
-0.0551367,0.120273,0.96957
-0.0516406,0.121348,0.966582
-0.0505664,0.119121,0.960586
-0.0517578,0.118477,0.960039
-0.0562891,0.122168,0.959688
-0.0583594,0.125566,0.961523
-0.0532031,0.124473,0.958203
-0.0587695,0.125117,0.955918
-0.0587109,0.127695,0.956602
-0.0618359,0.128848,0.959258
-0.0588086,0.12998,0.964688
-0.0611523,0.128613,0.970488
-0.0630469,0.12623,0.969551
-0.0621484,0.126699,0.966875
-0.0603125,0.127988,0.966152
-0.0580469,0.126152,0.969102
-0.055332,0.121816,0.96998
-0.0546094,0.123145,0.969551
-0.0586914,0.120371,0.96377
-0.0557227,0.115508,0.961133
-0.051875,0.116035,0.957129
-0.0572656,0.122793,0.957402
-0.0601758,0.124785,0.958398
-0.0585156,0.124473,0.958691
-0.0546484,0.128477,0.960313
-0.0579492,0.131875,0.958848
-0.0601953,0.13123,0.960664
-0.056582,0.134258,0.963086
-0.0600586,0.135176,0.964688
-0.0621875,0.128594,0.96832
-0.0605078,0.125469,0.965273
-0.0585742,0.129434,0.965117
-0.0616602,0.126211,0.969941
-0.0570703,0.121992,0.970625
-0.0558984,0.120762,0.967949
-0.0551953,0.123965,0.963848
-0.0544922,0.118555,0.960879
-0.0526367,0.117188,0.957441
-0.058125,0.119805,0.95582
-0.0568359,0.12502,0.952676
-0.0560156,0.127324,0.953984
-0.0595313,0.128984,0.954727
-0.0629688,0.128965,0.95541
-0.0613086,0.128184,0.958965
-0.0603711,0.13127,0.960645
-0.057207,0.132988,0.964199
-0.0561523,0.129355,0.967051
-0.0594531,0.129043,0.964824
-0.0609961,0.130215,0.963906
-0.0595508,0.127637,0.968301
-0.0557031,0.12293,0.968965
-0.0561914,0.12457,0.965684
-0.0541016,0.126484,0.963301
-0.0534961,0.119453,0.958066
-0.0519922,0.117793,0.954844
-0.0518359,0.124297,0.953633
-0.05375,0.126387,0.956309
-0.0526172,0.123809,0.953574
-0.0531445,0.129062,0.951445
-0.0549609,0.13416,0.955527
-0.0584961,0.13373,0.959355
-0.0576172,0.133203,0.958477
-0.0609375,0.137617,0.961211
-0.0608984,0.1325,0.962617
-0.0561914,0.126953,0.964375
-0.0575391,0.128262,0.962246
-0.0588867,0.128516,0.967285
-0.0575977,0.126328,0.964883
-0.0593945,0.124277,0.96332
-0.0563672,0.12377,0.962012
-0.053125,0.119766,0.953438
-0.0517578,0.118223,0.950137
-0.0523633,0.126133,0.952109
-0.0574219,0.125586,0.954727
-0.0571484,0.119766,0.95207
-0.0549805,0.126426,0.94959
-0.0530664,0.132402,0.950195
-0.0598438,0.130508,0.955566
-0.0580859,0.131367,0.959023
-0.059668,0.134863,0.961484
-0.0605273,0.132559,0.962969
-0.0620898,0.127637,0.961543
-0.0610547,0.127969,0.962246
-0.0589648,0.12998,0.964961
-0.0613281,0.125508,0.964082
-0.0570898,0.127891,0.961895
-0.0581641,0.12416,0.960059
-0.0580859,0.120059,0.954883
-0.0530664,0.122656,0.949922
-0.0511719,0.123672,0.952715
-0.0550977,0.123164,0.952773
-0.0561523,0.125059,0.951504
-0.0572461,0.128613,0.948574
-0.0616016,0.134883,0.951855
-0.0618164,0.131797,0.954941
-0.0590234,0.13127,0.956484
-0.055625,0.134688,0.961367
-0.057168,0.133613,0.965176
-0.0566406,0.126074,0.96248
-0.0598438,0.124375,0.962363
-0.0591016,0.127754,0.965586
-0.0584766,0.124746,0.965195
-0.0588672,0.120078,0.967402
-0.0566992,0.122266,0.964785
-0.0555078,0.120859,0.960117
-0.0530273,0.121875,0.956816
-0.055625,0.126406,0.955234
-0.0571875,0.128906,0.957324
-0.0561328,0.121777,0.956738
-0.0556055,0.126621,0.953574
-0.0569141,0.132227,0.954492
-0.0575781,0.133418,0.95834
-0.060957,0.134258,0.962187
-0.0611328,0.133984,0.966777
-0.0579687,0.13209,0.969219
-0.0571875,0.125859,0.970273
-0.0568555,0.127305,0.970332
-0.0615039,0.126797,0.971035
-0.0626172,0.122969,0.968672
-0.058418,0.125273,0.96834
-0.0555273,0.125879,0.965859
-0.0587109,0.119473,0.962773
-0.0563867,0.119961,0.96
-0.0565234,0.12582,0.957871
-0.0583398,0.128262,0.958672
-0.055625,0.128711,0.955156
-0.0552344,0.126953,0.958359
-0.056875,0.128867,0.956562
-0.0573437,0.126992,0.96
-0.0583594,0.125625,0.960156
-0.061543,0.130098,0.964746
-0.0641406,0.130098,0.97
-0.0627148,0.123164,0.970078
-0.060293,0.124004,0.967988
-0.0580469,0.126328,0.967637
-0.0558203,0.126191,0.968223
-0.0544336,0.126426,0.968301
-0.0544531,0.125879,0.966133
-0.0526172,0.121816,0.961543
-0.0531055,0.121484,0.958184
-0.0584766,0.127051,0.956797
-0.0608203,0.127676,0.957891
-0.0601953,0.124492,0.957051
-0.0589258,0.128516,0.953887
-0.0597266,0.135059,0.957305
-0.0624609,0.133242,0.959453
-0.0609766,0.132617,0.961016
-0.05875,0.133809,0.966211
-0.0595898,0.130195,0.969121
-0.0614063,0.12666,0.97125
-0.0598828,0.127617,0.970078
-0.0561523,0.129863,0.969277
-0.0572656,0.125332,0.968711
-0.0583984,0.122129,0.965938
-0.055332,0.120879,0.964297
-0.0536719,0.117051,0.962695
-0.0562109,0.119434,0.960352
-0.0574805,0.126953,0.958652
-0.0564648,0.127129,0.958789
-0.0560156,0.122637,0.958164
-0.0573828,0.124082,0.956562
-0.0532422,0.12834,0.958633
-0.0549805,0.132441,0.961973
-0.0598828,0.138437,0.963457
-0.0653516,0.140645,0.966445
-0.0606836,0.136152,0.969082
-0.0591406,0.129922,0.967129
-0.0610547,0.127051,0.964375
-0.0589844,0.128418,0.969766
-0.0600977,0.123516,0.968184
-0.057832,0.119609,0.968027
-0.0564453,0.119492,0.967266
-0.0563672,0.118926,0.965977
-0.0551953,0.119023,0.962813
